site,year,date,jd,jd2,species,detections,weighted_detections,mean_confidence,source_file
SHLA1,2020,2020-08-06,-1.526391195704519,2.3298700823242715,NA,706,0,NA,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-07,-1.143590594651496,1.307799448175362,Epfu,5,4.9764,0.99528,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-07,-1.143590594651496,1.307799448175362,Laci,105,104.8862,0.9989161904761905,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-07,-1.143590594651496,1.307799448175362,Lano,547,546.392,0.9988884826325412,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-07,-1.143590594651496,1.307799448175362,Myev,1,1,1,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-07,-1.143590594651496,1.307799448175362,Mylu,50,49.9997,0.999994,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-07,-1.143590594651496,1.307799448175362,NA,671,0,NA,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-08,-0.7607899935984728,0.5788014143595642,Laci,248,247.8634999999999,0.9994495967741935,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-08,-0.7607899935984728,0.5788014143595642,Lano,383,381.7124000000002,0.9966381201044386,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-08,-0.7607899935984728,0.5788014143595642,Mylu,37,36.999399999999994,0.9999837837837838,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-08,-0.7607899935984728,0.5788014143595642,NA,673,0,NA,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-09,-0.37798939254544955,0.14287598087687794,Epfu,2,2,1,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-09,-0.37798939254544955,0.14287598087687794,Laci,195,194.87699999999992,0.9993692307692308,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-09,-0.37798939254544955,0.14287598087687794,Lano,188,187.78819999999993,0.9988734042553191,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-09,-0.37798939254544955,0.14287598087687794,Mylu,50,49.9927,0.999854,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-09,-0.37798939254544955,0.14287598087687794,Myvo,1,1,1,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-09,-0.37798939254544955,0.14287598087687794,Myyu,1,1,1,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-09,-0.37798939254544955,0.14287598087687794,NA,648,0,NA,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-10,0.0048112085075736185,2.3147727303348766e-5,Epfu,3,3,1,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-10,0.0048112085075736185,2.3147727303348766e-5,Laci,316,315.61959999999993,0.9987962025316456,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-10,0.0048112085075736185,2.3147727303348766e-5,Lano,602,601.2037999999998,0.9986774086378738,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-10,0.0048112085075736185,2.3147727303348766e-5,Mylu,40,39.9996,0.99999,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-10,0.0048112085075736185,2.3147727303348766e-5,Myvo,1,1,1,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-10,0.0048112085075736185,2.3147727303348766e-5,NA,703,0,NA,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-11,0.38761180956059677,0.15024291491084033,Epfu,2,2,1,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-11,0.38761180956059677,0.15024291491084033,Laci,265,264.6998999999999,0.9988675471698113,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-11,0.38761180956059677,0.15024291491084033,Lano,515,513.8659000000002,0.9977978640776699,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-11,0.38761180956059677,0.15024291491084033,Mylu,37,37,1,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-11,0.38761180956059677,0.15024291491084033,Myvo,1,1,1,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-11,0.38761180956059677,0.15024291491084033,NA,649,0,NA,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-12,0.77041241061362,0.593535282427489,Anpa,2,1.9973,0.99865,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-12,0.77041241061362,0.593535282427489,Epfu,3,3,1,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-12,0.77041241061362,0.593535282427489,Laci,310,309.7263,0.9991170967741936,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-12,0.77041241061362,0.593535282427489,Lano,363,362.4848000000002,0.9985807162534436,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-12,0.77041241061362,0.593535282427489,Mylu,75,74.9991,0.999988,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-12,0.77041241061362,0.593535282427489,Myvo,2,2,1,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-12,0.77041241061362,0.593535282427489,NA,811,0,NA,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-13,1.153213011666643,1.329900250277249,Epfu,13,12.9727,0.9979,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-13,1.153213011666643,1.329900250277249,Laci,435,434.94899999999996,0.9998827586206896,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-13,1.153213011666643,1.329900250277249,Lano,83,82.89799999999998,0.9987710843373494,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-13,1.153213011666643,1.329900250277249,Mylu,80,79.9999,0.99999875,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-13,1.153213011666643,1.329900250277249,NA,792,0,NA,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-14,1.5360136127196664,2.3593378184601215,Epfu,3,3,1,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-14,1.5360136127196664,2.3593378184601215,Laci,278,277.96849999999995,0.999886690647482,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-14,1.5360136127196664,2.3593378184601215,Lano,95,94.86289999999997,0.9985568421052632,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-14,1.5360136127196664,2.3593378184601215,Mylu,128,127.99899999999998,0.9999921875,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-14,1.5360136127196664,2.3593378184601215,Myvo,1,1,1,Data_CumulativeSonoBatch_v430.xlsx
SHLA1,2020,2020-08-14,1.5360136127196664,2.3593378184601215,NA,561,0,NA,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-14,-1.8612084483864908,3.4640968883452485,Epfu,1,0.9852,0.9852,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-14,-1.8612084483864908,3.4640968883452485,Laci,181,180.98069999999998,0.9998933701657459,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-14,-1.8612084483864908,3.4640968883452485,Lano,38,37.954499999999996,0.9988026315789473,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-14,-1.8612084483864908,3.4640968883452485,Mylu,3,3,1,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-14,-1.8612084483864908,3.4640968883452485,NA,151,0,NA,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-15,-1.6252121140490903,2.6413144156519133,Epfu,5,4.9978,0.99956,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-15,-1.6252121140490903,2.6413144156519133,Laci,315,314.84279999999995,0.9995009523809524,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-15,-1.6252121140490903,2.6413144156519133,Lano,310,309.4473,0.9982170967741936,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-15,-1.6252121140490903,2.6413144156519133,Mylu,30,29.9995,0.9999833333333333,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-15,-1.6252121140490903,2.6413144156519133,NA,573,0,NA,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-16,-1.3892157797116895,1.9299204825999574,Epfu,2,1.9617,0.98085,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-16,-1.3892157797116895,1.9299204825999574,Laci,34,33.9912,0.9997411764705882,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-16,-1.3892157797116895,1.9299204825999574,Lano,533,532.7301,0.9994936210131332,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-16,-1.3892157797116895,1.9299204825999574,Myev,1,1,1,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-16,-1.3892157797116895,1.9299204825999574,Mylu,41,40.9998,0.9999951219512195,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-16,-1.3892157797116895,1.9299204825999574,NA,536,0,NA,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-17,-1.1532194453742888,1.3299150891893823,Epfu,2,2,1,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-17,-1.1532194453742888,1.3299150891893823,Laci,13,12.998000000000001,0.9998461538461538,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-17,-1.1532194453742888,1.3299150891893823,Lano,209,208.9605,0.999811004784689,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-17,-1.1532194453742888,1.3299150891893823,Mylu,39,38.9996,0.9999897435897436,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-17,-1.1532194453742888,1.3299150891893823,NA,603,0,NA,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-18,-0.91722311103688825,0.8412982354201878,Epfu,2,1.9995,0.99975,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-18,-0.91722311103688825,0.8412982354201878,Laci,23,22.9967,0.9998565217391304,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-18,-0.91722311103688825,0.8412982354201878,Lano,290,289.6362999999999,0.9987458620689655,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-18,-0.91722311103688825,0.8412982354201878,Mylu,50,49.9995,0.99999,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-18,-0.91722311103688825,0.8412982354201878,NA,598,0,NA,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-19,-0.6812267766994875,0.4640699212923734,Epfu,4,4,1,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-19,-0.6812267766994875,0.4640699212923734,Laci,89,88.9909,0.9998977528089887,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-19,-0.6812267766994875,0.4640699212923734,Lano,730,729.6437000000003,0.9995119178082191,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-19,-0.6812267766994875,0.4640699212923734,Mylu,49,48.9997,0.9999938775510204,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-19,-0.6812267766994875,0.4640699212923734,Myvo,1,1,1,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-19,-0.6812267766994875,0.4640699212923734,NA,530,0,NA,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-20,-0.44523044236208686,0.19823014680593956,Epfu,2,2,1,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-20,-0.44523044236208686,0.19823014680593956,Laci,586,585.9054000000002,0.999838566552901,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-20,-0.44523044236208686,0.19823014680593956,Lano,265,264.6689999999999,0.9987509433962264,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-20,-0.44523044236208686,0.19823014680593956,Mylu,58,57.9996,0.9999931034482759,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-20,-0.44523044236208686,0.19823014680593956,NA,721,0,NA,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-21,-0.20923410802468623,0.04377891196088607,Laci,884,883.8892000000003,0.9998746606334842,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-21,-0.20923410802468623,0.04377891196088607,Lano,207,206.8593,0.9993202898550725,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-21,-0.20923410802468623,0.04377891196088607,Mylu,12,11.999500000000001,0.9999583333333333,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-21,-0.20923410802468623,0.04377891196088607,Myyu,1,1,1,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-21,-0.20923410802468623,0.04377891196088607,NA,607,0,NA,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-22,0.026762226312714434,7.162167572129448e-4,Epfu,5,5,1,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-22,0.026762226312714434,7.162167572129448e-4,Laci,759,758.9145000000011,0.9998873517786562,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-22,0.026762226312714434,7.162167572129448e-4,Lano,203,202.6965,0.9985049261083744,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-22,0.026762226312714434,7.162167572129448e-4,Mylu,24,24,1,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-22,0.026762226312714434,7.162167572129448e-4,NA,708,0,NA,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-23,0.2627585606501151,0.06904206119492022,Epfu,9,8.9675,0.9963888888888889,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-23,0.2627585606501151,0.06904206119492022,Laci,559,558.9035,0.9998273703041145,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-23,0.2627585606501151,0.06904206119492022,Lano,334,333.58649999999994,0.9987619760479042,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-23,0.2627585606501151,0.06904206119492022,Myev,3,3,1,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-23,0.2627585606501151,0.06904206119492022,Mylu,32,31.9998,0.99999375,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-23,0.2627585606501151,0.06904206119492022,NA,767,0,NA,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-24,0.49875489498751574,0.24875644527400786,Epfu,5,4.9935,0.9987,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-24,0.49875489498751574,0.24875644527400786,Laci,478,477.7424000000001,0.9994610878661088,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-24,0.49875489498751574,0.24875644527400786,Lano,322,321.6121,0.9987953416149068,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-24,0.49875489498751574,0.24875644527400786,Myev,1,1,1,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-24,0.49875489498751574,0.24875644527400786,Mylu,14,13.9998,0.9999857142857143,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-24,0.49875489498751574,0.24875644527400786,Myvo,1,1,1,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-24,0.49875489498751574,0.24875644527400786,NA,736,0,NA,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-25,0.7347512293249164,0.539859368994476,Epfu,2,2,1,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-25,0.7347512293249164,0.539859368994476,Laci,748,747.9392000000001,0.9999187165775401,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-25,0.7347512293249164,0.539859368994476,Lano,105,104.96919999999997,0.9997066666666666,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-25,0.7347512293249164,0.539859368994476,Mylu,11,10.9999,0.999990909090909,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-25,0.7347512293249164,0.539859368994476,NA,519,0,NA,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-26,0.9707475636623171,0.9423508323563243,Epfu,5,4.9997,0.99994,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-26,0.9707475636623171,0.9423508323563243,Laci,366,365.9341000000001,0.9998199453551913,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-26,0.9707475636623171,0.9423508323563243,Lano,278,277.94169999999997,0.9997902877697842,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-26,0.9707475636623171,0.9423508323563243,Myev,1,1,1,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-26,0.9707475636623171,0.9423508323563243,Mylu,6,6,1,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-26,0.9707475636623171,0.9423508323563243,NA,645,0,NA,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-27,1.2067438979997178,1.4562308353595534,Epfu,7,6.9913,0.9987571428571429,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-27,1.2067438979997178,1.4562308353595534,Laci,10,9.998000000000001,0.9998,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-27,1.2067438979997178,1.4562308353595534,Lano,160,159.9047,0.999404375,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-27,1.2067438979997178,1.4562308353595534,Mylu,9,8.9998,0.9999777777777777,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-27,1.2067438979997178,1.4562308353595534,NA,359,0,NA,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-28,1.4427402323371183,2.081499378004162,Epfu,9,8.9917,0.9990777777777777,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-28,1.4427402323371183,2.081499378004162,Laci,32,31.997400000000003,0.99991875,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-28,1.4427402323371183,2.081499378004162,Lano,137,136.85759999999996,0.9989605839416058,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-28,1.4427402323371183,2.081499378004162,Mylu,22,21.9998,0.999990909090909,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-28,1.4427402323371183,2.081499378004162,NA,440,0,NA,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-29,1.678736566674519,2.818156460290152,Epfu,5,5,1,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-29,1.678736566674519,2.818156460290152,Laci,503,502.9007000000001,0.9998025844930417,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-29,1.678736566674519,2.818156460290152,Lano,81,80.88269999999999,0.9985518518518518,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-29,1.678736566674519,2.818156460290152,Mylu,16,16,1,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-29,1.678736566674519,2.818156460290152,NA,394,0,NA,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-30,1.9147329010119196,3.6662020822175214,Epfu,2,2,1,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-30,1.9147329010119196,3.6662020822175214,Laci,355,354.9939,0.9999828169014084,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-30,1.9147329010119196,3.6662020822175214,Lano,7,6.996600000000001,0.9995142857142857,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-30,1.9147329010119196,3.6662020822175214,Mylu,6,5.9999,0.9999833333333333,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-30,1.9147329010119196,3.6662020822175214,NA,365,0,NA,Data_CumulativeSonoBatch_v4.4.5.xlsx
AMLA1,2020,2020-08-14,-1.7374308834806667,3.0186660748724097,Epfu,1,0.9984,0.9984,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-14,-1.7374308834806667,3.0186660748724097,Laci,190,189.98090000000002,0.9998994736842105,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-14,-1.7374308834806667,3.0186660748724097,Lano,37,36.9856,0.9996108108108108,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-14,-1.7374308834806667,3.0186660748724097,Mylu,10,10,1,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-14,-1.7374308834806667,3.0186660748724097,NA,136,0,NA,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-15,-1.5034179174029905,2.2602654343683453,Epfu,8,7.9405,0.9925625,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-15,-1.5034179174029905,2.2602654343683453,Laci,364,363.7859,0.9994118131868132,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-15,-1.5034179174029905,2.2602654343683453,Lano,285,284.37409999999994,0.9978038596491228,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-15,-1.5034179174029905,2.2602654343683453,Mylu,57,56.99879999999999,0.9999789473684211,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-15,-1.5034179174029905,2.2602654343683453,NA,519,0,NA,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-16,-1.2694049513253143,1.6113889304492235,Epfu,1,0.9999,0.9999,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-16,-1.2694049513253143,1.6113889304492235,Laci,68,67.91399999999999,0.998735294117647,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-16,-1.2694049513253143,1.6113889304492235,Lano,471,470.2983999999998,0.9985104033970276,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-16,-1.2694049513253143,1.6113889304492235,Myev,1,1,1,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-16,-1.2694049513253143,1.6113889304492235,Mylu,78,77.99849999999999,0.9999807692307693,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-16,-1.2694049513253143,1.6113889304492235,NA,528,0,NA,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-17,-1.0353919852476379,1.0720365631150448,Epfu,1,1,1,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-17,-1.0353919852476379,1.0720365631150448,Laci,12,11.999200000000002,0.9999333333333333,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-17,-1.0353919852476379,1.0720365631150448,Lano,207,206.88189999999997,0.9994294685990338,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-17,-1.0353919852476379,1.0720365631150448,Mylu,76,75.99919999999997,0.9999894736842105,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-17,-1.0353919852476379,1.0720365631150448,NA,570,0,NA,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-18,-0.8013790191699616,0.6422083323658097,Epfu,2,2,1,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-18,-0.8013790191699616,0.6422083323658097,Laci,42,41.9439,0.9986642857142857,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-18,-0.8013790191699616,0.6422083323658097,Lano,253,252.3371999999999,0.9973802371541503,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-18,-0.8013790191699616,0.6422083323658097,Mylu,90,89.99839999999998,0.9999822222222222,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-18,-0.8013790191699616,0.6422083323658097,NA,576,0,NA,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-19,-0.5673660530922853,0.32190423820151787,Epfu,5,4.9991,0.99982,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-19,-0.5673660530922853,0.32190423820151787,Laci,109,108.99409999999996,0.999945871559633,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-19,-0.5673660530922853,0.32190423820151787,Lano,726,725.4350000000004,0.9992217630853995,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-19,-0.5673660530922853,0.32190423820151787,Mylu,73,72.99969999999999,0.9999958904109589,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-19,-0.5673660530922853,0.32190423820151787,Myvo,1,1,1,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-19,-0.5673660530922853,0.32190423820151787,NA,489,0,NA,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-20,-0.33335308701460903,0.1111242806221695,Epfu,3,2.9844,0.9948,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-20,-0.33335308701460903,0.1111242806221695,Laci,646,645.8671000000005,0.9997942724458204,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-20,-0.33335308701460903,0.1111242806221695,Lano,261,260.4300999999999,0.9978164750957854,Data_CumulativeSonoBatch_v430.xlsx
AMLA1,2020,2020-08-20,-0.33335308701460903,0.1111242806221695,Mylu,94,93.9998,0.9999978723404256,Data_CumulativeSonoBatch_v430.xlsx
